Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EPS_Estimate,EPS_Reported,Surprise(%),Earnings_Date,stock
2022-12-22 00:00:00+00:00,62.664546746723964,62.796095674238934,61.98800530871622,62.70213317871094,4856700,0.0,0.0,,,,False,MDLZ
2022-12-23 00:00:00+00:00,62.75850736531932,63.181342166988905,62.5235975490854,63.0497932434082,3365200,0.0,0.0,,,,False,MDLZ
2022-12-27 00:00:00+00:00,63.322282025195705,63.51960538730354,63.087372236656215,63.41624450683594,3139400,0.0,0.0,,,,False,MDLZ
2022-12-28 00:00:00+00:00,63.726345453695615,63.73574385522269,62.76791639545101,62.796104431152344,3499200,0.0,0.0,,,,False,MDLZ
2022-12-29 00:00:00+00:00,62.885872919725045,63.44346886527958,62.848068704878116,63.292259216308594,3277700,0.385,0.0,,,,False,MDLZ
2022-12-30 00:00:00+00:00,63.21665191449873,63.31115884809384,62.47948773787332,62.98983383178711,4335300,0.0,0.0,,,,False,MDLZ
2023-01-03 00:00:00+00:00,62.848075924279556,63.037089809809615,61.78013377124136,62.6118049621582,6545300,0.0,0.0,,,,False,MDLZ
2023-01-04 00:00:00+00:00,62.71576134564947,63.689196502891114,62.62125440803305,63.06544494628906,6086900,0.0,0.0,,,,False,MDLZ
2023-01-05 00:00:00+00:00,63.31117378899866,63.44348496933951,62.40389403362492,62.555110931396484,5353400,0.0,0.0,,,,False,MDLZ
2023-01-06 00:00:00+00:00,63.462373450347116,64.51141695985613,63.21664966341634,64.28459167480469,5845500,0.0,0.0,,,,False,MDLZ
2023-01-09 00:00:00+00:00,63.95381826343859,64.57757702510378,63.52853344260657,63.54743194580078,4132700,0.0,0.0,,,,False,MDLZ
2023-01-10 00:00:00+00:00,63.33951506474165,63.764807114161236,63.32061656074001,63.613590240478516,3560600,0.0,0.0,,,,False,MDLZ
2023-01-11 00:00:00+00:00,63.85932159423828,64.09559257944863,63.263921307258755,63.85932159423828,4928700,0.0,0.0,,,,False,MDLZ
2023-01-12 00:00:00+00:00,63.70809782949905,63.82150326266239,62.904770889036605,63.09379196166992,4945800,0.0,0.0,,,,False,MDLZ
2023-01-13 00:00:00+00:00,62.93313635806903,63.42458404669041,62.583459913522795,63.37732696533203,4712700,0.0,0.0,,,,False,MDLZ
