Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EPS_Estimate,EPS_Reported,Surprise(%),Earnings_Date,stock
2022-07-05 00:00:00+00:00,169.18484393445434,169.44839140278927,165.49501553566304,168.46249389648438,1320400,0.0,0.0,,,,False,HCA
2022-07-06 00:00:00+00:00,164.31389153193464,165.22169592801126,161.98091406980507,162.02972412109375,2086500,0.0,0.0,,,,False,HCA
2022-07-07 00:00:00+00:00,164.88984621356917,171.0590686091129,164.73365997437423,170.49290466308594,1819900,0.0,0.0,,,,False,HCA
2022-07-08 00:00:00+00:00,170.4342926678784,173.33343378802914,168.41367284091584,168.4820098876953,1465700,0.0,0.0,,,,False,HCA
2022-07-11 00:00:00+00:00,167.55469210788053,168.00372377726734,165.2119583316781,165.34861755371094,1523400,0.0,0.0,,,,False,HCA
2022-07-12 00:00:00+00:00,163.7965528116624,168.4332251102643,163.45489731597556,166.0514373779297,1846700,0.0,0.0,,,,False,HCA
2022-07-13 00:00:00+00:00,164.518874719579,167.11541457167948,163.5232211569807,165.2705078125,1165200,0.0,0.0,,,,False,HCA
2022-07-14 00:00:00+00:00,162.69346872747593,163.86483530884476,160.54596084584406,163.49391174316406,1293700,0.0,0.0,,,,False,HCA
2022-07-15 00:00:00+00:00,166.85187150434137,167.68159779720273,163.64037229092244,167.51565551757812,1192800,0.0,0.0,,,,False,HCA
2022-07-18 00:00:00+00:00,168.3941476857958,169.75098363708526,167.1349318324782,167.59371948242188,1128600,0.0,0.0,,,,False,HCA
2022-07-19 00:00:00+00:00,170.60024771427186,174.48528656774343,169.35078783280625,173.9288787841797,1363300,0.0,0.0,,,,False,HCA
2022-07-20 00:00:00+00:00,173.50916135369636,175.40287835303545,172.640395965774,174.5438690185547,1376400,0.0,0.0,,,,False,HCA
2022-07-21 00:00:00+00:00,174.89526500790376,178.56555156492686,174.3388721164905,176.9842071533203,1837400,0.0,0.0,,,,False,HCA
2022-07-22 00:00:00+00:00,204.9994745158242,206.93224544268412,196.98536100649957,197.20986938476562,5507200,0.0,0.0,,,,False,HCA
