Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EPS_Estimate,EPS_Reported,Surprise(%),Earnings_Date,stock
2022-12-22 00:00:00+00:00,223.03792791200433,224.6394109642272,218.80885373908507,221.53233337402344,908000,0.0,0.0,,,,False,STZ
2022-12-23 00:00:00+00:00,221.43644901177188,223.56537014692393,220.75557177388777,222.87490844726562,409500,0.0,0.0,,,,False,STZ
2022-12-27 00:00:00+00:00,223.04751981706428,224.639418460817,222.2611695898685,222.85572814941406,558300,0.0,0.0,,,,False,STZ
2022-12-28 00:00:00+00:00,223.41191512073917,224.7353023900427,222.34745462863958,222.36663818359375,827800,0.0,0.0,,,,False,STZ
2022-12-29 00:00:00+00:00,223.71876599656866,225.49287159250397,222.37620988212763,225.1668243408203,780000,0.0,0.0,,,,False,STZ
2022-12-30 00:00:00+00:00,224.86958038080647,224.96546889958702,220.5062503752127,222.2419891357422,733700,0.0,0.0,,,,False,STZ
2023-01-03 00:00:00+00:00,222.48172800284044,224.59146560045207,217.0923046190499,218.2622528076172,1723200,0.0,0.0,,,,False,STZ
2023-01-04 00:00:00+00:00,218.34854086136698,224.87914393679657,217.74438325487282,221.67617797851562,1548500,0.0,0.0,,,,False,STZ
2023-01-05 00:00:00+00:00,214.93461310017761,215.6730117399826,199.58144672468998,200.11846923828125,4690500,0.0,0.0,,,,False,STZ
2023-01-06 00:00:00+00:00,202.05559213026297,207.3683103227833,199.89790305158314,205.44076538085938,4220200,0.0,0.0,,,,False,STZ
2023-01-09 00:00:00+00:00,205.85314042542518,210.39866292000144,205.6133971838879,206.6682586669922,3034900,0.0,0.0,,,,False,STZ
2023-01-10 00:00:00+00:00,209.26707415340934,213.2755739808781,209.08486695529427,210.9740447998047,2899600,0.0,0.0,,,,False,STZ
2023-01-11 00:00:00+00:00,212.5755323712505,214.63733299632642,211.2713285720951,213.5057373046875,2312800,0.0,0.0,,,,False,STZ
2023-01-12 00:00:00+00:00,212.9974497074123,214.29206884364254,211.20417524956835,214.03314208984375,2054500,0.0,0.0,,,,False,STZ
2023-01-13 00:00:00+00:00,214.0427666046967,217.14984433343014,212.71939384013416,215.7689208984375,2675600,0.0,0.0,,,,False,STZ
2023-01-17 00:00:00+00:00,214.8291120096385,217.53340796418044,214.2249544033752,214.5989532470703,1649500,0.0,0.0,,,,False,STZ
2023-01-18 00:00:00+00:00,213.31393361804865,214.49346618456113,209.40132244110725,210.5904541015625,1843600,0.0,0.0,,,,False,STZ
2023-01-19 00:00:00+00:00,210.6480029724978,211.65492750259133,205.22979699283553,207.70394897460938,2341300,0.0,0.0,,,,False,STZ
2023-01-20 00:00:00+00:00,208.87389344208708,211.9234349962655,208.3464553992361,211.8179473876953,1641200,0.0,0.0,,,,False,STZ
2023-01-23 00:00:00+00:00,211.7124580537784,215.66342184663517,210.93569232098525,214.8099365234375,1450800,0.0,0.0,,,,False,STZ
2023-01-24 00:00:00+00:00,213.07419227124652,218.8759812776255,213.07419227124652,218.1663360595703,1966800,0.0,0.0,,,,False,STZ
2023-01-25 00:00:00+00:00,216.44977941951478,219.56644134051328,215.12639213672904,219.53765869140625,1069300,0.0,0.0,,,,False,STZ
2023-01-26 00:00:00+00:00,220.56379522745144,220.56379522745144,218.35815434862351,219.12533569335938,1194700,0.0,0.0,,,,False,STZ
2023-01-27 00:00:00+00:00,219.04859656095275,220.72679920106546,216.6128117388632,219.40341186523438,1304500,0.0,0.0,,,,False,STZ
2023-01-30 00:00:00+00:00,218.84725671579076,221.38852956753885,216.80463933845897,217.07315063476562,1668800,0.0,0.0,,,,False,STZ
2023-01-31 00:00:00+00:00,218.86639411358223,222.07895937608285,216.19086599910088,222.02142333984375,1502200,0.0,0.0,,,,False,STZ
2023-02-01 00:00:00+00:00,221.52276367839835,224.16952389870787,221.3405564665977,224.00650024414062,1280700,0.0,0.0,,,,False,STZ
2023-02-02 00:00:00+00:00,223.66123618605582,223.89139494040072,221.34052361927857,222.91323852539062,1027700,0.0,0.0,,,,False,STZ
2023-02-03 00:00:00+00:00,222.15566188476188,222.15566188476188,218.9718648852166,221.35012817382812,1061300,0.0,0.0,,,,False,STZ
2023-02-06 00:00:00+00:00,220.51583958530412,222.69271240394835,220.4007675071832,222.47215270996094,915400,0.0,0.0,,,,False,STZ
2023-02-07 00:00:00+00:00,220.65338963060992,222.20267915199398,219.94128880968205,221.60604858398438,1297500,0.8,0.0,,,,False,STZ
2023-02-08 00:00:00+00:00,221.29813252835658,222.78968698740127,220.35509116105217,221.4521026611328,1529700,0.0,0.0,,,,False,STZ
2023-02-09 00:00:00+00:00,223.55952842997485,223.55952842997485,216.9197094549234,218.3246612548828,2021100,0.0,0.0,,,,False,STZ
2023-02-10 00:00:00+00:00,218.3342971812114,220.15302735672324,216.97746277062598,219.69113159179688,747600,0.0,0.0,,,,False,STZ
2023-02-13 00:00:00+00:00,219.83547066098689,220.6245566687487,218.59412119723194,219.9220733642578,871500,0.0,0.0,,,,False,STZ
2023-02-14 00:00:00+00:00,219.52753230171942,219.52753230171942,216.14026260862576,217.23727416992188,931300,0.0,0.0,,,,False,STZ
2023-02-15 00:00:00+00:00,216.64064301314818,216.6598782669178,213.9077245876822,216.4000701904297,1249000,0.0,0.0,,,,False,STZ
2023-02-16 00:00:00+00:00,213.7633959536604,219.60451138831297,213.7633959536604,218.69032287597656,1318800,0.0,0.0,,,,False,STZ
2023-02-17 00:00:00+00:00,219.1329869422184,220.4513213902961,217.72803511343577,218.2476806640625,1027600,0.0,0.0,,,,False,STZ
2023-02-21 00:00:00+00:00,218.2188284849546,218.6422390572754,214.34079525372817,214.69683837890625,1051900,0.0,0.0,,,,False,STZ
2023-02-22 00:00:00+00:00,215.61097271972326,215.63022265586022,213.214876931336,213.74412536621094,1092200,0.0,0.0,,,,False,STZ
2023-02-23 00:00:00+00:00,214.08093447076914,218.40162744726558,213.3880835996294,217.09291076660156,979700,0.0,0.0,,,,False,STZ
2023-02-24 00:00:00+00:00,216.03438974579942,216.18835987275216,214.35038002617736,215.6398468017578,702900,0.0,0.0,,,,False,STZ
2023-02-27 00:00:00+00:00,217.0929586476504,218.2861906573656,215.4089485973179,216.21726989746094,608200,0.0,0.0,,,,False,STZ
2023-02-28 00:00:00+00:00,215.5628801128287,217.10255214679862,215.2164546393555,215.2645721435547,1136900,0.0,0.0,,,,False,STZ
2023-03-01 00:00:00+00:00,214.08095640682893,215.0336301231127,209.25988206093376,211.4154052734375,861100,0.0,0.0,,,,False,STZ
2023-03-02 00:00:00+00:00,211.13636870081004,213.90775806758086,210.63597303988388,213.37850952148438,735000,0.0,0.0,,,,False,STZ
2023-03-03 00:00:00+00:00,213.90773681600444,215.49552634675453,212.64713750223964,214.83154296875,723100,0.0,0.0,,,,False,STZ
2023-03-06 00:00:00+00:00,213.40733793435388,214.46584951573462,212.17560628991848,212.2237091064453,829200,0.0,0.0,,,,False,STZ
2023-03-07 00:00:00+00:00,212.242988679557,212.95508960106113,210.82841914791857,210.95352172851562,806600,0.0,0.0,,,,False,STZ
2023-03-08 00:00:00+00:00,210.46273871209104,211.9446608676775,209.34647726931675,211.03048706054688,968900,0.0,0.0,,,,False,STZ
2023-03-09 00:00:00+00:00,212.51241751334248,212.66638765285393,206.9888745798258,207.6624755859375,870800,0.0,0.0,,,,False,STZ
2023-03-10 00:00:00+00:00,207.65279901234481,208.0377242790737,203.1300335829124,204.00572204589844,1303000,0.0,0.0,,,,False,STZ
2023-03-13 00:00:00+00:00,203.99614600055205,205.80524373103057,202.3987388556759,203.04347229003906,1929400,0.0,0.0,,,,False,STZ
2023-03-14 00:00:00+00:00,205.81487104610156,207.5469836654995,204.5542717734374,206.9407501220703,1294900,0.0,0.0,,,,False,STZ
2023-03-15 00:00:00+00:00,204.74672469998822,208.095494323883,204.67935726073,207.8837890625,1009800,0.0,0.0,,,,False,STZ
2023-03-16 00:00:00+00:00,206.02657242000828,208.96154912712896,205.51655920761945,207.5181121826172,854100,0.0,0.0,,,,False,STZ
2023-03-17 00:00:00+00:00,206.8926198683186,206.8926198683186,202.2255014072317,202.9472198486328,2607700,0.0,0.0,,,,False,STZ
2023-03-20 00:00:00+00:00,203.80368490400457,207.9992759080274,203.50537692555682,207.27755737304688,1134700,0.0,0.0,,,,False,STZ
2023-03-21 00:00:00+00:00,207.80680365010244,208.37455199404755,205.8148682910984,208.0185089111328,912900,0.0,0.0,,,,False,STZ
2023-03-22 00:00:00+00:00,208.0666311919324,209.77950857350274,206.04581353873579,206.0650634765625,712200,0.0,0.0,,,,False,STZ
2023-03-23 00:00:00+00:00,205.61279447152182,207.9607877545947,205.61279447152182,206.88302612304688,918800,0.0,0.0,,,,False,STZ
2023-03-24 00:00:00+00:00,208.0185523537656,210.4435310516557,206.57511509987444,209.73143005371094,935600,0.0,0.0,,,,False,STZ
2023-03-27 00:00:00+00:00,211.0785976795245,212.12749164841364,210.5493345400026,211.21331787109375,837200,0.0,0.0,,,,False,STZ
2023-03-28 00:00:00+00:00,211.040128554199,212.43544817376386,210.97277579030091,211.01126098632812,721600,0.0,0.0,,,,False,STZ
2023-03-29 00:00:00+00:00,212.3391912827119,215.33191766506985,212.13710365900835,215.24530029296875,860800,0.0,0.0,,,,False,STZ
2023-03-30 00:00:00+00:00,216.37120469067665,217.3815988090142,215.20682575691438,216.42893981933594,1280100,0.0,0.0,,,,False,STZ
2023-03-31 00:00:00+00:00,218.4305203844843,218.44013801202883,216.16912982245321,217.3719940185547,1244400,0.0,0.0,,,,False,STZ
2023-04-03 00:00:00+00:00,217.47782368320853,218.85389313016356,216.29420955062076,216.91969299316406,1171200,0.0,0.0,,,,False,STZ
2023-04-04 00:00:00+00:00,216.79459812843587,218.43050506713726,208.8653273011482,210.00082397460938,2697900,0.0,0.0,,,,False,STZ
2023-04-05 00:00:00+00:00,211.83883145656162,213.52284143238074,209.87576343116066,213.08981323242188,1520700,0.0,0.0,,,,False,STZ
2023-04-06 00:00:00+00:00,215.5532625409022,217.95899091747478,212.67600611649715,216.16912841796875,2027800,0.0,0.0,,,,False,STZ
2023-04-10 00:00:00+00:00,217.42974563095686,218.15146420332124,214.62947404616668,216.1306610107422,1713500,0.0,0.0,,,,False,STZ
2023-04-11 00:00:00+00:00,215.620628412985,221.2692739013467,215.620628412985,219.556396484375,1259400,0.0,0.0,,,,False,STZ
