Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EPS_Estimate,EPS_Reported,Surprise(%),Earnings_Date,stock
2022-12-22 00:00:00+00:00,331.8999938964844,332.6600036621094,317.6499938964844,323.239990234375,239200,0.0,0.0,,,,False,EPAM
2022-12-23 00:00:00+00:00,319.7900085449219,325.1099853515625,318.75,323.6600036621094,230800,0.0,0.0,,,,False,EPAM
2022-12-27 00:00:00+00:00,319.4700012207031,320.760009765625,315.3699951171875,318.1199951171875,239400,0.0,0.0,,,,False,EPAM
2022-12-28 00:00:00+00:00,315.9800109863281,320.4800109863281,313.8599853515625,316.6499938964844,268500,0.0,0.0,,,,False,EPAM
2022-12-29 00:00:00+00:00,321.4599914550781,333.75,321.1099853515625,330.739990234375,267700,0.0,0.0,,,,False,EPAM
2022-12-30 00:00:00+00:00,323.70001220703125,329.04998779296875,320.0,327.739990234375,218300,0.0,0.0,,,,False,EPAM
2023-01-03 00:00:00+00:00,334.7799987792969,337.5199890136719,325.010009765625,331.4200134277344,271100,0.0,0.0,,,,False,EPAM
2023-01-04 00:00:00+00:00,336.80999755859375,341.45001220703125,331.20001220703125,335.2200012207031,258700,0.0,0.0,,,,False,EPAM
2023-01-05 00:00:00+00:00,325.8299865722656,327.95001220703125,301.3699951171875,313.4800109863281,729900,0.0,0.0,,,,False,EPAM
2023-01-06 00:00:00+00:00,315.20001220703125,320.0,310.17999267578125,316.6700134277344,273500,0.0,0.0,,,,False,EPAM
2023-01-09 00:00:00+00:00,322.80999755859375,331.8699951171875,320.3800048828125,324.9800109863281,337300,0.0,0.0,,,,False,EPAM
2023-01-10 00:00:00+00:00,323.2300109863281,327.510009765625,319.3500061035156,326.8800048828125,183600,0.0,0.0,,,,False,EPAM
2023-01-11 00:00:00+00:00,331.489990234375,336.9800109863281,331.17999267578125,336.6400146484375,197100,0.0,0.0,,,,False,EPAM
2023-01-12 00:00:00+00:00,340.0,341.3599853515625,331.5899963378906,340.989990234375,212300,0.0,0.0,,,,False,EPAM
2023-01-13 00:00:00+00:00,336.2099914550781,346.5199890136719,336.2099914550781,345.82000732421875,205100,0.0,0.0,,,,False,EPAM
2023-01-17 00:00:00+00:00,344.8699951171875,358.6600036621094,342.5,357.6300048828125,370800,0.0,0.0,,,,False,EPAM
2023-01-18 00:00:00+00:00,363.44000244140625,371.1000061035156,352.3999938964844,352.8999938964844,310400,0.0,0.0,,,,False,EPAM
2023-01-19 00:00:00+00:00,347.3999938964844,350.9100036621094,335.79998779296875,336.0,423300,0.0,0.0,,,,False,EPAM
2023-01-20 00:00:00+00:00,338.54998779296875,345.0400085449219,338.54998779296875,345.0199890136719,565100,0.0,0.0,,,,False,EPAM
2023-01-23 00:00:00+00:00,346.94000244140625,349.989990234375,340.45001220703125,348.70001220703125,615700,0.0,0.0,,,,False,EPAM
2023-01-24 00:00:00+00:00,347.9200134277344,348.6000061035156,331.260009765625,331.95001220703125,339000,0.0,0.0,,,,False,EPAM
2023-01-25 00:00:00+00:00,323.2099914550781,329.9100036621094,316.4200134277344,329.0400085449219,467200,0.0,0.0,,,,False,EPAM
2023-01-26 00:00:00+00:00,338.32000732421875,346.8800048828125,335.0,344.1700134277344,267500,0.0,0.0,,,,False,EPAM
2023-01-27 00:00:00+00:00,339.3800048828125,345.25,335.8699951171875,341.42999267578125,337600,0.0,0.0,,,,False,EPAM
